# These forecast values were fake created '2016-02-06' to compare the forecast values to actual sales values for the rest of 2016
item_id	demand_element_id	demand_date	value
6600	1	2017-01-01	128.2585
6600	1	2017-01-02	128.2585
6600	1	2017-01-03	128.2585
6600	1	2017-01-04	0.0000
6600	1	2017-01-05	0.0000
6600	1	2017-01-06	141.8501
6600	1	2017-01-07	141.8501
6600	1	2017-01-08	141.8501
6600	1	2017-01-09	141.8501
6600	1	2017-01-10	141.8501
6600	1	2017-01-11	0.0000
6600	1	2017-01-12	0.0000
6600	1	2017-01-13	141.8501
6600	1	2017-01-14	141.8501
6600	1	2017-01-15	141.8501
6600	1	2017-01-16	141.8501
6600	1	2017-01-17	141.8501
6600	1	2017-01-18	0.0000
6600	1	2017-01-19	0.0000
6600	1	2017-01-20	141.8501
6600	1	2017-01-21	141.8501
6600	1	2017-01-22	141.8501
6600	1	2017-01-23	141.8501
6600	1	2017-01-24	141.8501
6600	1	2017-01-25	0.0000
6600	1	2017-01-26	0.0000
6600	1	2017-01-27	141.8501
6600	1	2017-01-28	141.8501
6600	1	2017-01-29	141.8501
6600	1	2017-01-30	141.8501
6600	1	2017-01-31	141.8501
6600	1	2017-02-01	0.0000
6600	1	2017-02-02	0.0000
6600	1	2017-02-03	141.8501
6600	1	2017-02-04	141.8501
6600	1	2017-02-05	141.8501
6600	1	2017-02-06	152.3644
6600	1	2017-02-07	152.3644
6600	1	2017-02-08	0.0000
6600	1	2017-02-09	0.0000
6600	1	2017-02-10	152.3644
6600	1	2017-02-11	152.3644
6600	1	2017-02-12	152.3644
6600	1	2017-02-13	152.3644
6600	1	2017-02-14	152.3644
6600	1	2017-02-15	0.0000
6600	1	2017-02-16	0.0000
6600	1	2017-02-17	152.3644
6600	1	2017-02-18	152.3644
6600	1	2017-02-19	152.3644
6600	1	2017-02-20	152.3644
6600	1	2017-02-21	152.3644
6600	1	2017-02-22	0.0000
6600	1	2017-02-23	0.0000
6600	1	2017-02-24	152.3644
6600	1	2017-02-25	152.3644
6600	1	2017-02-26	152.3644
6600	1	2017-02-27	152.3644
6600	1	2017-02-28	152.3644
6600	1	2017-03-01	0.0000
6600	1	2017-03-02	0.0000
6600	1	2017-03-03	152.3644
6600	1	2017-03-04	152.3644
6600	1	2017-03-05	152.3644
6721	1	2016-02-07	311.2242
6721	1	2016-02-08	311.2242
6721	1	2016-02-09	311.2242
6721	1	2016-02-10	0.0000
6721	1	2016-02-11	0.0000
6721	1	2016-02-12	311.2242
6721	1	2016-02-13	311.2242
6721	1	2016-02-14	311.2242
6721	1	2016-02-15	311.2242
6721	1	2016-02-16	311.2242
6721	1	2016-02-17	0.0000
6721	1	2016-02-18	0.0000
6721	1	2016-02-19	311.2242
6721	1	2016-02-20	311.2242
6721	1	2016-02-21	311.2242
6721	1	2016-02-22	311.2242
6721	1	2016-02-23	311.2242
6721	1	2016-02-24	0.0000
6721	1	2016-02-25	0.0000
6721	1	2016-02-26	311.2242
6721	1	2016-02-27	311.2242
6721	1	2016-02-28	311.2242
6721	1	2016-02-29	311.2242
6721	1	2016-03-01	311.2242
6721	1	2016-03-02	0.0000
6721	1	2016-03-03	0.0000
6721	1	2016-03-04	311.2242
6721	1	2016-03-05	311.2242
6721	1	2016-03-06	263.2936
6721	1	2016-03-07	263.2936
6721	1	2016-03-08	263.2936
6721	1	2016-03-09	0.0000
6721	1	2016-03-10	0.0000
6721	1	2016-03-11	263.2936
6721	1	2016-03-12	263.2936
6721	1	2016-03-13	263.2936
6721	1	2016-03-14	263.2936
6721	1	2016-03-15	263.2936
6721	1	2016-03-16	0.0000
6721	1	2016-03-17	0.0000
6721	1	2016-03-18	263.2936
6721	1	2016-03-19	263.2936
6721	1	2016-03-20	263.2936
6721	1	2016-03-21	263.2936
6721	1	2016-03-22	263.2936
6721	1	2016-03-23	0.0000
6721	1	2016-03-24	0.0000
6721	1	2016-03-25	263.2936
6721	1	2016-03-26	263.2936
6721	1	2016-03-27	263.2936
6721	1	2016-03-28	263.2936
6721	1	2016-03-29	263.2936
6721	1	2016-03-30	0.0000
6721	1	2016-03-31	0.0000
6721	1	2016-04-01	263.2936
6721	1	2016-04-02	263.2936
6721	1	2016-04-03	263.2936
6721	1	2016-04-04	263.2936
6721	1	2016-04-05	263.2936
6721	1	2016-04-06	0.0000
6721	1	2016-04-07	0.0000
6721	1	2016-04-08	330.0077
6721	1	2016-04-09	330.0077
6721	1	2016-04-10	330.0077
6721	1	2016-04-11	330.0077
6721	1	2016-04-12	330.0077
6721	1	2016-04-13	0.0000
6721	1	2016-04-14	0.0000
6721	1	2016-04-15	330.0077
6721	1	2016-04-16	330.0077
6721	1	2016-04-17	330.0077
6721	1	2016-04-18	330.0077
6721	1	2016-04-19	330.0077
6721	1	2016-04-20	0.0000
6721	1	2016-04-21	0.0000
6721	1	2016-04-22	330.0077
6721	1	2016-04-23	330.0077
6721	1	2016-04-24	330.0077
6721	1	2016-04-25	330.0077
6721	1	2016-04-26	330.0077
6721	1	2016-04-27	0.0000
6721	1	2016-04-28	0.0000
6721	1	2016-04-29	330.0077
6721	1	2016-04-30	330.0077
6721	1	2016-05-01	330.0077
6721	1	2016-05-02	330.0077
6721	1	2016-05-03	330.0077
6721	1	2016-05-04	0.0000
6721	1	2016-05-05	0.0000
6721	1	2016-05-06	309.3214
6721	1	2016-05-07	309.3214
6721	1	2016-05-08	309.3214
6721	1	2016-05-09	309.3214
6721	1	2016-05-10	309.3214
6721	1	2016-05-11	0.0000
6721	1	2016-05-12	0.0000
6721	1	2016-05-13	309.3214
6721	1	2016-05-14	309.3214
6721	1	2016-05-15	309.3214
6721	1	2016-05-16	309.3214
6721	1	2016-05-17	309.3214
6721	1	2016-05-18	0.0000
6721	1	2016-05-19	0.0000
6721	1	2016-05-20	309.3214
6721	1	2016-05-21	309.3214
6721	1	2016-05-22	309.3214
6721	1	2016-05-23	309.3214
6721	1	2016-05-24	309.3214
6721	1	2016-05-25	0.0000
6721	1	2016-05-26	0.0000
6721	1	2016-05-27	309.3214
6721	1	2016-05-28	309.3214
6721	1	2016-05-29	309.3214
6721	1	2016-05-30	309.3214
6721	1	2016-05-31	309.3214
6721	1	2016-06-01	0.0000
6721	1	2016-06-02	0.0000
6721	1	2016-06-03	309.3214
6721	1	2016-06-04	309.3214
6721	1	2016-06-05	309.3214
6721	1	2016-06-06	305.6483
6721	1	2016-06-07	305.6483
6721	1	2016-06-08	0.0000
6721	1	2016-06-09	0.0000
6721	1	2016-06-10	305.6483
6721	1	2016-06-11	305.6483
6721	1	2016-06-12	305.6483
6721	1	2016-06-13	305.6483
6721	1	2016-06-14	305.6483
6721	1	2016-06-15	0.0000
6721	1	2016-06-16	0.0000
6721	1	2016-06-17	305.6483
6721	1	2016-06-18	305.6483
6721	1	2016-06-19	305.6483
6721	1	2016-06-20	305.6483
6721	1	2016-06-21	305.6483
6721	1	2016-06-22	0.0000
6721	1	2016-06-23	0.0000
6721	1	2016-06-24	305.6483
6721	1	2016-06-25	305.6483
6721	1	2016-06-26	305.6483
6721	1	2016-06-27	305.6483
6721	1	2016-06-28	305.6483
6721	1	2016-06-29	0.0000
6721	1	2016-06-30	0.0000
6721	1	2016-07-01	305.6483
6721	1	2016-07-02	305.6483
6721	1	2016-07-03	305.6483
6721	1	2016-07-04	305.6483
6721	1	2016-07-05	305.6483
6721	1	2016-07-06	0.0000
6721	1	2016-07-07	0.0000
6721	1	2016-07-08	312.5348
6721	1	2016-07-09	312.5348
6721	1	2016-07-10	312.5348
6721	1	2016-07-11	312.5348
6721	1	2016-07-12	312.5348
6721	1	2016-07-13	0.0000
6721	1	2016-07-14	0.0000
6721	1	2016-07-15	312.5348
6721	1	2016-07-16	312.5348
6721	1	2016-07-17	312.5348
6721	1	2016-07-18	312.5348
6721	1	2016-07-19	312.5348
6721	1	2016-07-20	0.0000
6721	1	2016-07-21	0.0000
6721	1	2016-07-22	312.5348
6721	1	2016-07-23	312.5348
6721	1	2016-07-24	312.5348
6721	1	2016-07-25	312.5348
6721	1	2016-07-26	312.5348
6721	1	2016-07-27	0.0000
6721	1	2016-07-28	0.0000
6721	1	2016-07-29	312.5348
6721	1	2016-07-30	312.5348
6721	1	2016-07-31	312.5348
6721	1	2016-08-01	312.5348
6721	1	2016-08-02	312.5348
6721	1	2016-08-03	0.0000
6721	1	2016-08-04	0.0000
6721	1	2016-08-05	312.5348
6721	1	2016-08-06	276.0490
6721	1	2016-08-07	276.0490
6721	1	2016-08-08	276.0490
6721	1	2016-08-09	276.0490
6721	1	2016-08-10	0.0000
6721	1	2016-08-11	0.0000
6721	1	2016-08-12	276.0490
6721	1	2016-08-13	276.0490
6721	1	2016-08-14	276.0490
6721	1	2016-08-15	276.0490
6721	1	2016-08-16	276.0490
6721	1	2016-08-17	0.0000
6721	1	2016-08-18	0.0000
6721	1	2016-08-19	276.0490
6721	1	2016-08-20	276.0490
6721	1	2016-08-21	276.0490
6721	1	2016-08-22	276.0490
6721	1	2016-08-23	276.0490
6721	1	2016-08-24	0.0000
6721	1	2016-08-25	0.0000
6721	1	2016-08-26	276.0490
6721	1	2016-08-27	276.0490
6721	1	2016-08-28	276.0490
6721	1	2016-08-29	276.0490
6721	1	2016-08-30	276.0490
6721	1	2016-08-31	0.0000
6721	1	2016-09-01	0.0000
6721	1	2016-09-02	276.0490
6721	1	2016-09-03	276.0490
6721	1	2016-09-04	276.0490
6721	1	2016-09-05	276.0490
6721	1	2016-09-06	309.1552
6721	1	2016-09-07	0.0000
6721	1	2016-09-08	0.0000
6721	1	2016-09-09	309.1552
6721	1	2016-09-10	309.1552
6721	1	2016-09-11	309.1552
6721	1	2016-09-12	309.1552
6721	1	2016-09-13	309.1552
6721	1	2016-09-14	0.0000
6721	1	2016-09-15	0.0000
6721	1	2016-09-16	309.1552
6721	1	2016-09-17	309.1552
6721	1	2016-09-18	309.1552
6721	1	2016-09-19	309.1552
6721	1	2016-09-20	309.1552
6721	1	2016-09-21	0.0000
6721	1	2016-09-22	0.0000
6721	1	2016-09-23	309.1552
6721	1	2016-09-24	309.1552
6721	1	2016-09-25	309.1552
6721	1	2016-09-26	309.1552
6721	1	2016-09-27	309.1552
6721	1	2016-09-28	0.0000
6721	1	2016-09-29	0.0000
6721	1	2016-09-30	309.1552
6721	1	2016-10-01	309.1552
6721	1	2016-10-02	309.1552
6721	1	2016-10-03	309.1552
6721	1	2016-10-04	309.1552
6721	1	2016-10-05	0.0000
6721	1	2016-10-06	0.0000
6721	1	2016-10-07	221.4274
6721	1	2016-10-08	221.4274
6721	1	2016-10-09	221.4274
6721	1	2016-10-10	221.4274
6721	1	2016-10-11	221.4274
6721	1	2016-10-12	0.0000
6721	1	2016-10-13	0.0000
6721	1	2016-10-14	221.4274
6721	1	2016-10-15	221.4274
6721	1	2016-10-16	221.4274
6721	1	2016-10-17	221.4274
6721	1	2016-10-18	221.4274
6721	1	2016-10-19	0.0000
6721	1	2016-10-20	0.0000
6721	1	2016-10-21	221.4274
6721	1	2016-10-22	221.4274
6721	1	2016-10-23	221.4274
6721	1	2016-10-24	221.4274
6721	1	2016-10-25	221.4274
6721	1	2016-10-26	0.0000
6721	1	2016-10-27	0.0000
6721	1	2016-10-28	221.4274
6721	1	2016-10-29	221.4274
6721	1	2016-10-30	221.4274
6721	1	2016-10-31	221.4274
6721	1	2016-11-01	221.4274
6721	1	2016-11-02	0.0000
6721	1	2016-11-03	0.0000
6721	1	2016-11-04	221.4274
6721	1	2016-11-05	221.4274
6721	1	2016-11-06	356.7472
6721	1	2016-11-07	356.7472
6721	1	2016-11-08	356.7472
6721	1	2016-11-09	0.0000
6721	1	2016-11-10	0.0000
6721	1	2016-11-11	356.7472
6721	1	2016-11-12	356.7472
6721	1	2016-11-13	356.7472
6721	1	2016-11-14	356.7472
6721	1	2016-11-15	356.7472
6721	1	2016-11-16	0.0000
6721	1	2016-11-17	0.0000
6721	1	2016-11-18	356.7472
6721	1	2016-11-19	356.7472
6721	1	2016-11-20	356.7472
6721	1	2016-11-21	356.7472
6721	1	2016-11-22	356.7472
6721	1	2016-11-23	0.0000
6721	1	2016-11-24	0.0000
6721	1	2016-11-25	356.7472
6721	1	2016-11-26	356.7472
6721	1	2016-11-27	356.7472
6721	1	2016-11-28	356.7472
6721	1	2016-11-29	356.7472
6721	1	2016-11-30	0.0000
6721	1	2016-12-01	0.0000
6721	1	2016-12-02	356.7472
6721	1	2016-12-03	356.7472
6721	1	2016-12-04	356.7472
6721	1	2016-12-05	356.7472
6721	1	2016-12-06	350.2042
6721	1	2016-12-07	0.0000
6721	1	2016-12-08	0.0000
6721	1	2016-12-09	350.2042
6721	1	2016-12-10	350.2042
6721	1	2016-12-11	350.2042
6721	1	2016-12-12	350.2042
6721	1	2016-12-13	350.2042
6721	1	2016-12-14	0.0000
6721	1	2016-12-15	0.0000
6721	1	2016-12-16	350.2042
6721	1	2016-12-17	350.2042
6721	1	2016-12-18	350.2042
6721	1	2016-12-19	350.2042
6721	1	2016-12-20	350.2042
6721	1	2016-12-21	0.0000
6721	1	2016-12-22	0.0000
6721	1	2016-12-23	350.2042
6721	1	2016-12-24	350.2042
6721	1	2016-12-25	350.2042
6721	1	2016-12-26	350.2042
6721	1	2016-12-27	350.2042
6721	1	2016-12-28	0.0000
6721	1	2016-12-29	0.0000
6721	1	2016-12-30	350.2042
6721	1	2016-12-31	350.2042
6721	1	2017-01-01	350.2042
6721	1	2017-01-02	350.2042
6721	1	2017-01-03	350.2042
6721	1	2017-01-04	0.0000
6721	1	2017-01-05	0.0000
6721	1	2017-01-06	297.9707
6721	1	2017-01-07	297.9707
6721	1	2017-01-08	297.9707
6721	1	2017-01-09	297.9707
6721	1	2017-01-10	297.9707
6721	1	2017-01-11	0.0000
6721	1	2017-01-12	0.0000
6721	1	2017-01-13	297.9707
6721	1	2017-01-14	297.9707
6721	1	2017-01-15	297.9707
6721	1	2017-01-16	297.9707
6721	1	2017-01-17	297.9707
6721	1	2017-01-18	0.0000
6721	1	2017-01-19	0.0000
6721	1	2017-01-20	297.9707
6721	1	2017-01-21	297.9707
6721	1	2017-01-22	297.9707
6721	1	2017-01-23	297.9707
6721	1	2017-01-24	297.9707
6721	1	2017-01-25	0.0000
6721	1	2017-01-26	0.0000
6721	1	2017-01-27	297.9707
6721	1	2017-01-28	297.9707
6721	1	2017-01-29	297.9707
6721	1	2017-01-30	297.9707
6721	1	2017-01-31	297.9707
6721	1	2017-02-01	0.0000
6721	1	2017-02-02	0.0000
6721	1	2017-02-03	297.9707
6721	1	2017-02-04	297.9707
6721	1	2017-02-05	297.9707
6721	1	2017-02-06	311.2242
6721	1	2017-02-07	311.2242
6721	1	2017-02-08	0.0000
6721	1	2017-02-09	0.0000
6721	1	2017-02-10	311.2242
6721	1	2017-02-11	311.2242
6721	1	2017-02-12	311.2242
6721	1	2017-02-13	311.2242
6721	1	2017-02-14	311.2242
6721	1	2017-02-15	0.0000
6721	1	2017-02-16	0.0000
6721	1	2017-02-17	311.2242
6721	1	2017-02-18	311.2242
6721	1	2017-02-19	311.2242
6721	1	2017-02-20	311.2242
6721	1	2017-02-21	311.2242
6721	1	2017-02-22	0.0000
6721	1	2017-02-23	0.0000
6721	1	2017-02-24	311.2242
6721	1	2017-02-25	311.2242
6721	1	2017-02-26	311.2242
6721	1	2017-02-27	311.2242
6721	1	2017-02-28	311.2242
6721	1	2017-03-01	0.0000
6721	1	2017-03-02	0.0000
6721	1	2017-03-03	311.2242
6721	1	2017-03-04	311.2242
6721	1	2017-03-05	311.2242
6722	1	2016-02-07	401.5196
6722	1	2016-02-08	401.5196
6722	1	2016-02-09	401.5196
6722	1	2016-02-10	0.0000
6722	1	2016-02-11	0.0000
6722	1	2016-02-12	401.5196
6722	1	2016-02-13	401.5196
6722	1	2016-02-14	401.5196
6722	1	2016-02-15	401.5196
6722	1	2016-02-16	401.5196
6722	1	2016-02-17	0.0000
6722	1	2016-02-18	0.0000
6722	1	2016-02-19	401.5196
6722	1	2016-02-20	401.5196
6722	1	2016-02-21	401.5196
6722	1	2016-02-22	401.5196
6722	1	2016-02-23	401.5196
6722	1	2016-02-24	0.0000
6722	1	2016-02-25	0.0000
6722	1	2016-02-26	401.5196
6722	1	2016-02-27	401.5196
6722	1	2016-02-28	401.5196
6722	1	2016-02-29	401.5196
6722	1	2016-03-01	401.5196
6722	1	2016-03-02	0.0000
6722	1	2016-03-03	0.0000
6722	1	2016-03-04	401.5196
6722	1	2016-03-05	401.5196
6722	1	2016-03-06	376.0267
6722	1	2016-03-07	376.0267
6722	1	2016-03-08	376.0267
6722	1	2016-03-09	0.0000
6722	1	2016-03-10	0.0000
6722	1	2016-03-11	376.0267
6722	1	2016-03-12	376.0267
6722	1	2016-03-13	376.0267
6722	1	2016-03-14	376.0267
6722	1	2016-03-15	376.0267
6722	1	2016-03-16	0.0000
6722	1	2016-03-17	0.0000
6722	1	2016-03-18	376.0267
6722	1	2016-03-19	376.0267
6722	1	2016-03-20	376.0267
6722	1	2016-03-21	376.0267
6722	1	2016-03-22	376.0267
6722	1	2016-03-23	0.0000
6722	1	2016-03-24	0.0000
6722	1	2016-03-25	376.0267
6722	1	2016-03-26	376.0267
6722	1	2016-03-27	376.0267
6722	1	2016-03-28	376.0267
6722	1	2016-03-29	376.0267
6722	1	2016-03-30	0.0000
6722	1	2016-03-31	0.0000
6722	1	2016-04-01	376.0267
6722	1	2016-04-02	376.0267
6722	1	2016-04-03	376.0267
6722	1	2016-04-04	376.0267
6722	1	2016-04-05	376.0267
6722	1	2016-04-06	0.0000
6722	1	2016-04-07	0.0000
6722	1	2016-04-08	423.4357
6722	1	2016-04-09	423.4357
6722	1	2016-04-10	423.4357
6722	1	2016-04-11	423.4357
6722	1	2016-04-12	423.4357
6722	1	2016-04-13	0.0000
6722	1	2016-04-14	0.0000
6722	1	2016-04-15	423.4357
6722	1	2016-04-16	423.4357
6722	1	2016-04-17	423.4357
6722	1	2016-04-18	423.4357
6722	1	2016-04-19	423.4357
6722	1	2016-04-20	0.0000
6722	1	2016-04-21	0.0000
6722	1	2016-04-22	423.4357
6722	1	2016-04-23	423.4357
6722	1	2016-04-24	423.4357
6722	1	2016-04-25	423.4357
6722	1	2016-04-26	423.4357
6722	1	2016-04-27	0.0000
6722	1	2016-04-28	0.0000
6722	1	2016-04-29	423.4357
6722	1	2016-04-30	423.4357
6722	1	2016-05-01	423.4357
6722	1	2016-05-02	423.4357
6722	1	2016-05-03	423.4357
6722	1	2016-05-04	0.0000
6722	1	2016-05-05	0.0000
6722	1	2016-05-06	392.1415
6722	1	2016-05-07	392.1415
6722	1	2016-05-08	392.1415
6722	1	2016-05-09	392.1415
6722	1	2016-05-10	392.1415
6722	1	2016-05-11	0.0000
6722	1	2016-05-12	0.0000
6722	1	2016-05-13	392.1415
6722	1	2016-05-14	392.1415
6722	1	2016-05-15	392.1415
6722	1	2016-05-16	392.1415
6722	1	2016-05-17	392.1415
6722	1	2016-05-18	0.0000
6722	1	2016-05-19	0.0000
6722	1	2016-05-20	392.1415
6722	1	2016-05-21	392.1415
6722	1	2016-05-22	392.1415
6722	1	2016-05-23	392.1415
6722	1	2016-05-24	392.1415
6722	1	2016-05-25	0.0000
6722	1	2016-05-26	0.0000
6722	1	2016-05-27	392.1415
6722	1	2016-05-28	392.1415
6722	1	2016-05-29	392.1415
6722	1	2016-05-30	392.1415
6722	1	2016-05-31	392.1415
6722	1	2016-06-01	0.0000
6722	1	2016-06-02	0.0000
6722	1	2016-06-03	392.1415
6722	1	2016-06-04	392.1415
6722	1	2016-06-05	392.1415
6722	1	2016-06-06	386.4608
6722	1	2016-06-07	386.4608
6722	1	2016-06-08	0.0000
6722	1	2016-06-09	0.0000
6722	1	2016-06-10	386.4608
6722	1	2016-06-11	386.4608
6722	1	2016-06-12	386.4608
6722	1	2016-06-13	386.4608
6722	1	2016-06-14	386.4608
6722	1	2016-06-15	0.0000
6722	1	2016-06-16	0.0000
6722	1	2016-06-17	386.4608
6722	1	2016-06-18	386.4608
6722	1	2016-06-19	386.4608
6722	1	2016-06-20	386.4608
6722	1	2016-06-21	386.4608
6722	1	2016-06-22	0.0000
6722	1	2016-06-23	0.0000
6722	1	2016-06-24	386.4608
6722	1	2016-06-25	386.4608
6722	1	2016-06-26	386.4608
6722	1	2016-06-27	386.4608
6722	1	2016-06-28	386.4608
6722	1	2016-06-29	0.0000
6722	1	2016-06-30	0.0000
6722	1	2016-07-01	386.4608
6722	1	2016-07-02	386.4608
6722	1	2016-07-03	386.4608
6722	1	2016-07-04	386.4608
6722	1	2016-07-05	386.4608
6722	1	2016-07-06	0.0000
6722	1	2016-07-07	0.0000
6722	1	2016-07-08	424.1246
6722	1	2016-07-09	424.1246
6722	1	2016-07-10	424.1246
6722	1	2016-07-11	424.1246
6722	1	2016-07-12	424.1246
6722	1	2016-07-13	0.0000
6722	1	2016-07-14	0.0000
6722	1	2016-07-15	424.1246
6722	1	2016-07-16	424.1246
6722	1	2016-07-17	424.1246
6722	1	2016-07-18	424.1246
6722	1	2016-07-19	424.1246
6722	1	2016-07-20	0.0000
6722	1	2016-07-21	0.0000
6722	1	2016-07-22	424.1246
6722	1	2016-07-23	424.1246
6722	1	2016-07-24	424.1246
6722	1	2016-07-25	424.1246
6722	1	2016-07-26	424.1246
6722	1	2016-07-27	0.0000
6722	1	2016-07-28	0.0000
6722	1	2016-07-29	424.1246
6722	1	2016-07-30	424.1246
6722	1	2016-07-31	424.1246
6722	1	2016-08-01	424.1246
6722	1	2016-08-02	424.1246
6722	1	2016-08-03	0.0000
6722	1	2016-08-04	0.0000
6722	1	2016-08-05	424.1246
6722	1	2016-08-06	363.1059
6722	1	2016-08-07	363.1059
6722	1	2016-08-08	363.1059
6722	1	2016-08-09	363.1059
6722	1	2016-08-10	0.0000
6722	1	2016-08-11	0.0000
6722	1	2016-08-12	363.1059
6722	1	2016-08-13	363.1059
6722	1	2016-08-14	363.1059
6722	1	2016-08-15	363.1059
6722	1	2016-08-16	363.1059
6722	1	2016-08-17	0.0000
6722	1	2016-08-18	0.0000
6722	1	2016-08-19	363.1059
6722	1	2016-08-20	363.1059
6722	1	2016-08-21	363.1059
6722	1	2016-08-22	363.1059
6722	1	2016-08-23	363.1059
6722	1	2016-08-24	0.0000
6722	1	2016-08-25	0.0000
6722	1	2016-08-26	363.1059
6722	1	2016-08-27	363.1059
6722	1	2016-08-28	363.1059
6722	1	2016-08-29	363.1059
6722	1	2016-08-30	363.1059
6722	1	2016-08-31	0.0000
6722	1	2016-09-01	0.0000
6722	1	2016-09-02	363.1059
6722	1	2016-09-03	363.1059
6722	1	2016-09-04	363.1059
6722	1	2016-09-05	363.1059
6722	1	2016-09-06	401.5394
6722	1	2016-09-07	0.0000
6722	1	2016-09-08	0.0000
6722	1	2016-09-09	401.5394
6722	1	2016-09-10	401.5394
6722	1	2016-09-11	401.5394
6722	1	2016-09-12	401.5394
6722	1	2016-09-13	401.5394
6722	1	2016-09-14	0.0000
6722	1	2016-09-15	0.0000
6722	1	2016-09-16	401.5394
6722	1	2016-09-17	401.5394
6722	1	2016-09-18	401.5394
6722	1	2016-09-19	401.5394
6722	1	2016-09-20	401.5394
6722	1	2016-09-21	0.0000
6722	1	2016-09-22	0.0000
6722	1	2016-09-23	401.5394
6722	1	2016-09-24	401.5394
6722	1	2016-09-25	401.5394
6722	1	2016-09-26	401.5394
6722	1	2016-09-27	401.5394
6722	1	2016-09-28	0.0000
6722	1	2016-09-29	0.0000
6722	1	2016-09-30	401.5394
6722	1	2016-10-01	401.5394
6722	1	2016-10-02	401.5394
6722	1	2016-10-03	401.5394
6722	1	2016-10-04	401.5394
6722	1	2016-10-05	0.0000
6722	1	2016-10-06	0.0000
6722	1	2016-10-07	326.1630
6722	1	2016-10-08	326.1630
6722	1	2016-10-09	326.1630
6722	1	2016-10-10	326.1630
6722	1	2016-10-11	326.1630
6722	1	2016-10-12	0.0000
6722	1	2016-10-13	0.0000
6722	1	2016-10-14	326.1630
6722	1	2016-10-15	326.1630
6722	1	2016-10-16	326.1630
6722	1	2016-10-17	326.1630
6722	1	2016-10-18	326.1630
6722	1	2016-10-19	0.0000
6722	1	2016-10-20	0.0000
6722	1	2016-10-21	326.1630
6722	1	2016-10-22	326.1630
6722	1	2016-10-23	326.1630
6722	1	2016-10-24	326.1630
6722	1	2016-10-25	326.1630
6722	1	2016-10-26	0.0000
6722	1	2016-10-27	0.0000
6722	1	2016-10-28	326.1630
6722	1	2016-10-29	326.1630
6722	1	2016-10-30	326.1630
6722	1	2016-10-31	326.1630
6722	1	2016-11-01	326.1630
6722	1	2016-11-02	0.0000
6722	1	2016-11-03	0.0000
6722	1	2016-11-04	326.1630
6722	1	2016-11-05	326.1630
6722	1	2016-11-06	382.7939
6722	1	2016-11-07	382.7939
6722	1	2016-11-08	382.7939
6722	1	2016-11-09	0.0000
6722	1	2016-11-10	0.0000
6722	1	2016-11-11	382.7939
6722	1	2016-11-12	382.7939
6722	1	2016-11-13	382.7939
6722	1	2016-11-14	382.7939
6722	1	2016-11-15	382.7939
6722	1	2016-11-16	0.0000
6722	1	2016-11-17	0.0000
6722	1	2016-11-18	382.7939
6722	1	2016-11-19	382.7939
6722	1	2016-11-20	382.7939
6722	1	2016-11-21	382.7939
6722	1	2016-11-22	382.7939
6722	1	2016-11-23	0.0000
6722	1	2016-11-24	0.0000
6722	1	2016-11-25	382.7939
6722	1	2016-11-26	382.7939
6722	1	2016-11-27	382.7939
6722	1	2016-11-28	382.7939
6722	1	2016-11-29	382.7939
6722	1	2016-11-30	0.0000
6722	1	2016-12-01	0.0000
6722	1	2016-12-02	382.7939
6722	1	2016-12-03	382.7939
6722	1	2016-12-04	382.7939
6722	1	2016-12-05	382.7939
6722	1	2016-12-06	483.4775
6722	1	2016-12-07	0.0000
6722	1	2016-12-08	0.0000
6722	1	2016-12-09	483.4775
6722	1	2016-12-10	483.4775
6722	1	2016-12-11	483.4775
6722	1	2016-12-12	483.4775
6722	1	2016-12-13	483.4775
6722	1	2016-12-14	0.0000
6722	1	2016-12-15	0.0000
6722	1	2016-12-16	483.4775
6722	1	2016-12-17	483.4775
6722	1	2016-12-18	483.4775
6722	1	2016-12-19	483.4775
6722	1	2016-12-20	483.4775
6722	1	2016-12-21	0.0000
6722	1	2016-12-22	0.0000
6722	1	2016-12-23	483.4775
6722	1	2016-12-24	483.4775
6722	1	2016-12-25	483.4775
6722	1	2016-12-26	483.4775
6722	1	2016-12-27	483.4775
6722	1	2016-12-28	0.0000
6722	1	2016-12-29	0.0000
6722	1	2016-12-30	483.4775
6722	1	2016-12-31	483.4775
6722	1	2017-01-01	483.4775
6722	1	2017-01-02	483.4775
6722	1	2017-01-03	483.4775
6722	1	2017-01-04	0.0000
6722	1	2017-01-05	0.0000
6722	1	2017-01-06	393.1027
6722	1	2017-01-07	393.1027
6722	1	2017-01-08	393.1027
6722	1	2017-01-09	393.1027
6722	1	2017-01-10	393.1027
6722	1	2017-01-11	0.0000
6722	1	2017-01-12	0.0000
6722	1	2017-01-13	393.1027
6722	1	2017-01-14	393.1027
6722	1	2017-01-15	393.1027
6722	1	2017-01-16	393.1027
6722	1	2017-01-17	393.1027
6722	1	2017-01-18	0.0000
6722	1	2017-01-19	0.0000
6722	1	2017-01-20	393.1027
6722	1	2017-01-21	393.1027
6722	1	2017-01-22	393.1027
6722	1	2017-01-23	393.1027
6722	1	2017-01-24	393.1027
6722	1	2017-01-25	0.0000
6722	1	2017-01-26	0.0000
6722	1	2017-01-27	393.1027
6722	1	2017-01-28	393.1027
6722	1	2017-01-29	393.1027
6722	1	2017-01-30	393.1027
6722	1	2017-01-31	393.1027
6722	1	2017-02-01	0.0000
6722	1	2017-02-02	0.0000
6722	1	2017-02-03	393.1027
